"Taxpayer.Number","Taxpayer.Name","Taxpayer.Address","Taxpayer.City","Taxpayer.State","Taxpayer.Zip","Taxpayer.County","Location.Number","Location.Name","Location.Address","Location.City","Location.State","Location.Zip","Location.County","Inside.Outside.City.Limits","TABC.Permit.Number","Responsibility.Begin.Date","Responsibility.End.Date","Obligation.End.Date","Liquor.Receipts","Wine.Receipts","Beer.Receipts","Cover.Charge.Receipts","Total.Receipts"
32051247511,"ESCALANTE GOLF BEVERAGE COMPANY, LLC","2930 BLEDSOE ST STE 124","FORT WORTH","TX",76107,220,2,"GOLF CLUB OF HOUSTON","5860 WILSON RD","HUMBLE","TX",77396,101,"N","MB854600","10/16/2013","","09/30/2017",10376,2651,13242,0,26269
32042171028,"ROBORMS LLC","4818 DACOMA ST","HOUSTON","TX",77092,101,2,"THE SPOT CLUB","4818 DACOMA ST","HOUSTON","TX",77092,101,"Y","MB102589759","11/12/2020","","08/31/2022",9721,384,24760,0,34865
32065451141,"BRIT GROUP  LLC","PO BOX 1131","PFLUGERVILLE","TX",78691,227,1,"EL RINCON NORTENO","200 E PECAN ST","PFLUGERVILLE","TX",78660,227,"Y","MB105559705","02/16/2018","","04/30/2018",6902,0,2860,0,9762
32050532152,"LUPE'S TEX-MEX RESTAURANT & CANTINA, INC.","2122 RUFE SNOW DR STE 108","KELLER","TX",76248,220,1,"LUPE'S TEX-MEX RESTAURANT & CANTINA","2122 RUFE SNOW DR STE 108","KELLER","TX",76248,220,"Y","MB843627","06/17/2013","02/19/2020","07/31/2016",17155,675,5074,0,22904
32042699200,"SNUFFER'S RESTAURANTS, LLC","1845 WOODALL RODGERS FWY STE 1100","DALLAS","TX",75201,57,11,"SNUFFER'S RESTAURANT & BAR","4717 COLLEYVILLE BLVD STE 300","COLLEYVILLE","TX",76034,220,"Y","MB919468","09/04/2015","","08/31/2020",0,0,0,0,0
32020428952,"GLORIA'S FIREWHEEL RESTAURANT, INC.","360 CONEFLOWER DR","GARLAND","TX",75040,57,1,"GLORIA'S RESTAURANT","360 CONEFLOWER DR","GARLAND","TX",75040,57,"Y","RM661401","05/31/2007","","05/31/2011",68818,6109,10138,0,85065
17417308032,"MTC, INC.","800 DOLOROSA STE 204","SAN ANTONIO","TX",78207,15,6,"VIVA VILLA","905 DOLOROSA","SAN ANTONIO","TX",78207,15,"Y","MB984171","06/01/2017","","09/30/2021",0,0,0,0,0
12033196788,"APPLEBEE'S OF FORNEY, INC.","13355 NOEL RD STE 1645","DALLAS","TX",75240,57,2,"APPLEBEE'S NEIGHBORHOOD GRILL & BAR","114 W US HIGHWAY 80","FORNEY","TX",75126,129,"Y","RM969874","12/21/2012","01/23/2017","07/31/2014",9660,1203,8797,0,19660
17605793292,"MACCOINNICH INC.","148 S DOWLEN RD","BEAUMONT","TX",77707,123,1,"MACKENZIE'S PUB","229 DOWLEN RD STE 9B","BEAUMONT","TX",77706,123,"Y","MB439455","09/18/1998","","10/31/2019",14156,2777,7568,0,24501
18303758660,"CLICK'S SPEEDS TYLER CLUB, INC.","3100 MONTICELLO AVE STE 350","DALLAS","TX",75205,57,1,"CLICKS BILLIARDS","1946 E SE LOOP 323","TYLER","TX",75701,212,"Y","N 230181","11/02/2004","02/05/2020","10/31/2010",20763,68,29705,0,50536
17524705138,"STOCKYARDS CONCESSIONS, INC.","436 HALTOM RD","FORT WORTH","TX",76117,220,1,"STOCKYARDS CONCESSIONS INC","121 E EXCHANGE AVE # A","FORT WORTH","TX",76164,220,"Y","MB236645","12/01/1993","07/15/2020","11/30/2015",1781,0,185,0,1966
17519330587,"CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX",75019,57,263,"CHILIS GRILL & BAR","2845 GULF FWY S","LEAGUE CITY","TX",77573,84,"Y","MB624075","04/04/2006","","06/30/2012",18021,816,10209,0,29046
12039294405,"STUDIO CLUB 4, LLC","12404 PARK CENTRAL DR STE 400N","DALLAS","TX",75251,57,5,"STUDIO MOVIE GRILL","805 TOWN AND COUNTRY LN BLDG 10A STE 200","HOUSTON","TX",77024,101,"Y","MB710413","12/16/2008","01/11/2021","02/29/2016",82824,29695,35588,0,148107
32067930407,"ABOVE THE GROUND LLC","10405 LAKE PARK DR","HURST","TX",76053,220,1,"BEER & BRATS RESTAURANT & BAR","5005 S COOPER ST STE 183","ARLINGTON","TX",76017,220,"Y","MB1037429","11/15/2018","07/28/2021","11/30/2018",1423,56,4333,0,5812
17519330587,"CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX",75019,57,254,"ON THE BORDER MEXICAN GRILL & CANTINA","2001 HIGHWAY 287 N","MANSFIELD","TX",76063,220,"Y","RM618855","01/31/2006","09/10/2010","07/31/2010",43545,1654,20180,0,65379
17420888228,"KERBEY LANE CAFE, INC.","2111 DICKSON DR STE A","AUSTIN","TX",78704,227,6,"KERBEY LANE CAFE-NORTHWEST","13435 N HIGHWAY 183 STE 415","AUSTIN","TX",78750,246,"Y","MB200205","08/04/2008","","12/31/2022",4249,5857,1899,0,12005
10437047177,"ALDINO AT THE VINEYARDS, LTD.","1203 N LOOP 1604 W STE 101","SAN ANTONIO","TX",78258,15,1,"ALDINOS AT THE VINEYARD","1203 N W LOOP 1604 #101","SAN ANTONIO","TX",78258,15,"Y","MB524090","11/06/2002","","10/31/2021",18439,38689,2019,0,59147
32042126238,"BOI ENTERTAINMENT LLC","PO BOX 772","GALVESTON","TX",77553,84,1,"THE ALBATROSS","815 21ST ST","GALVESTON","TX",77550,84,"Y","MB780256","07/20/2011","","07/31/2012",5875,27,9339,0,15241
32050858805,"THE GRAPE TASTE OF LAKE JACKSON LLC","107 WEDGEWOOD ST","LAKE JACKSON","TX",77566,20,1,"THE GRAPE TASTE OF LAKE JACKSON","145 OYSTER CREEK DR STE 10","LAKE JACKSON","TX",77566,20,"Y","RM849964","08/26/2013","","02/29/2016",3586,19586,1354,0,24526
17526253616,"W BAR W, INC.","910 COUNTY ROAD 380","DUBLIN","TX",76446,72,1,"HIDDEN OAKS GOLF COURSE","2701 HIDEAWAY BAY CT","GRANBURY","TX",76049,111,"Y","RM926872","11/13/2015","11/12/2019","12/31/2017",248,0,894,0,1142
17526178011,"DANB TEXAS, INC.","1221 S BELT LINE RD STE 500","COPPELL","TX",75019,57,24,"DAVE & BUSTER'S","8915 METROPARK DR","SHENANDOAH","TX",77385,170,"Y","MB1067912","10/01/2019","","02/28/2023",54778,3004,27792,0,85574
32044010406,"OSAPLE, INC.","PO BOX 805","EL PASO","TX",79945,71,1,"OSAPLE, INC.","333 N OREGON ST FL 2","EL PASO","TX",79901,71,"Y","MB784994","09/15/2011","","08/31/2019",170,883,1109,0,2162
32019491938,"PRM MANAGEMENT COMPANY","3616 GULF BLVD","S PADRE ISLE","TX",78597,31,2,"THE CAFE ON THE BEACH","3616 GULF BLVD","SOUTH PADRE ISLAND","TX",78597,31,"Y","MB634167","07/21/2006","08/25/2021","02/28/2021",19291,7731,5839,0,32861
12614979826,"HUBERT, INC.","3802 CARAVELLE PKWY APT 4604","CORPUS CHRISTI","TX",78415,178,1,"MARGARITAVILLE OF CORPUS CHRISTI","609 MCBRIDE LN","CORPUS CHRISTI","TX",78408,178,"Y","MB681565","01/23/2008","01/22/2009","01/31/2008",0,0,0,0,0
17519330587,"CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX",75019,57,196,"CHILIS","2624 N JOSEY LN","CARROLLTON","TX",75007,57,"Y","RM570567","12/20/2004","","12/31/2007",18479,1773,11111,0,31363
17526830405,"MICO 21 CLUB, INC.","350 E ROYAL LN STE 126","IRVING","TX",75039,57,20,"MI COCINA-HIGHLANDS RANCH","6220 LONG PRAIRIE RD","FLOWER MOUND","TX",75028,61,"Y","RM671942","04/27/2010","","06/30/2021",74346,3687,5940,0,83973
32055851821,"3 LEGEND MANAGEMENT, LLC","5422 CHESTNUT VIEW DR","SAN ANTONIO","TX",78247,15,2,"HAUX BURGER BAR","700 E SONTERRA BLVD STE 318","SAN ANTONIO","TX",78258,15,"Y","MB927333","11/18/2015","11/17/2019","11/30/2019",0,0,0,0,0
12616167560,"MONGOLIAN MANAGEMENT, LLC","190 E STACY RD # 306-376","ALLEN","TX",75002,43,1,"MONGOLIAN MANAGEMENT, LLC","9300 SIX PINES DR STE 100A","THE WOODLANDS","TX",77380,170,"N","MB681233","01/18/2008","","03/31/2019",3351,497,1474,0,5322
32013710218,"JACOB JAIME ZAMORA","804 E ITHICA AVE","MCALLEN","TX",78501,108,1,"TRADE BAR","2010 W NOLANA LOOP","MCALLEN","TX",78504,108,"Y","MB552671","02/17/2004","04/08/2010","02/29/2008",780,0,1208,0,1988
12033329660,"JK ENTERTAINMENT LLC","915 MAYWEATHER LN","RICHMOND","TX",77406,79,1,"PAVILLION SPORTS BAR AND GRILL","16687 W AIRPORT BLVD","SUGAR LAND","TX",77498,79,"N","MB701719","08/25/2008","07/29/2009","02/28/2009",7455,255,7408,0,15118
32053949429,"PROOF & PANTRY BEVERAGE, LLC","4931 MEXICANA RD","DALLAS","TX",75212,57,1,"PROOF & PANTRY BEVERAGE, LLC","1722 ROUTH ST","DALLAS","TX",75201,57,"Y","MB878455","07/17/2014","07/31/2022","09/30/2021",0,0,0,0,0
17529071148,"LATIN RESTAURANTS OPERATIONS LLC","7607 YAMINI DR","DALLAS","TX",75230,57,1,"LA DUNI LATIN CAFE & BAR","4620 MCKINNEY AVE","DALLAS","TX",75205,57,"Y","MB486144","02/01/2001","","06/30/2016",11610,8288,842,0,20740
17426705582,"DEL NORTE CONCESSION SERVICES, INC.","10 SHELDON CT","EL PASO","TX",79901,71,1,"CAMINO REAL PASO DEL NORTE","101 S EL PASO ST","EL PASO","TX",79901,71,"Y","MB257832","08/31/1995","12/31/2017","07/31/2010",48982,8942,20081,0,78005
32017143416,"KOKIRI PRIVATE CLUB, INC.","11441 N STEMMONS FWY STE 137","DALLAS","TX",75229,57,1,"KOKIRI PRIVATE CLUB","11441 N STEMMONS FWY STE 137","DALLAS","TX",75229,57,"Y","N 580176","05/26/2005","04/21/2017","08/31/2015",0,0,1107,0,1107
12043191928,"SUGAR LEAVES INVESTMENT, L. P.","406 TEXAS AVE","KEMAH","TX",77565,84,3,"ICHIBON STEAKHOUSE","406 TEXAS AVE","KEMAH","TX",77565,84,"Y","MB649279","01/22/2007","01/18/2018","11/30/2007",3440,5483,4859,0,13782
10303869217,"THE DUNES SOCIAL CLUB, INC.","PO BOX 1105","FRANKSTON","TX",75763,1,1,"THE DUNES SOCIAL CLUB","159 PR 7019","FRANKSTON","TX",75763,1,"N","N 513979","05/10/2002","","02/28/2013",368,0,3171,0,3539
17427513654,"LAKEWAY CLUBS, INC.","3030 LYNDON B JOHNSON FWY STE 500","DALLAS","TX",75234,57,12,"THE RANCH COUNTRY CLUB","5901 GLEN OAKS DR","MCKINNEY","TX",75072,43,"Y","RM574065","02/21/2005","","04/30/2007",9759,3802,9988,0,23549
32010739608,"THE COBRA HOSPITALITY, INC.","226 W HURST BLVD","HURST","TX",76053,220,1,"THE COBRA CLUB","226 W HURST BLVD","HURST","TX",76053,220,"Y","N 407347","06/13/2003","","02/28/2023",10258,291,5900,0,16449
12645237533,"PIRATES AND PIRANHAS, LLC","600 SUNLAND PARK DR BLDG 2 STE 300","EL PASO","TX",79912,71,1,"HOPE AND ANCHOR","4012 N MESA ST","EL PASO","TX",79902,71,"Y","MB726817","07/16/2009","","08/31/2015",87546,55704,302,0,143552
32067454507,"BELLINO'S PRIVATE CLUB","206 N MAIN ST","GRAFORD","TX",76449,182,1,"BELLINO'S PRIVATE CLUB","206 N MAIN ST","GRAFORD","TX",76449,182,"Y","N 1028083","08/27/2018","08/27/2022","06/30/2019",375,563,679,0,1617
32048037132,"BJK LOLAS INC","2736 W 6TH ST","FORT WORTH","TX",76107,220,1,"LOLA'S SALOON","2736 W 6TH ST","FORT WORTH","TX",76107,220,"Y","MB716595","11/02/2012","12/31/2019","09/30/2019",30975,87,36247,0,67309
17419388958,"NINO'S RESTAURANT AND BAR, INC.","11214 WILDING LN","HOUSTON","TX",77024,101,1,"NINO'S RESTAURANT AND BAR, INC.","2817 W DALLAS ST","HOUSTON","TX",77019,101,"Y","MB113805","12/01/1993","08/26/2022","10/31/2017",4927,25808,688,0,31423
32059363609,"STEWARD ENTERPRISES INC","100 W PIONEER PKWY STE 120","ARLINGTON","TX",76010,220,1,"PAPAYA MEXICAN GRILL","100 W PIONEER PKWY STE 120","ARLINGTON","TX",76010,220,"Y","MB949547","06/30/2016","","03/31/2021",8567,0,2448,0,11015
17429868239,"MALO, INC.","600 S BELL BLVD STE A13","CEDAR PARK","TX",78613,246,1,"JARDIN CORONA MEXICAN RESTAURANT","600 S BELL BLVD # A13","CEDAR PARK","TX",78613,246,"Y","MB490462","04/02/2001","","04/30/2017",27388,293,4344,0,32025
32039209112,"LONGVIEW LEVEE SOCIAL CLUB, INC.","1084 SAM PAGE RD","LONGVIEW","TX",75605,92,1,"THE LEVEE","111 JOPLIN DR","LONGVIEW","TX",75601,92,"Y","N 725063","06/25/2009","03/22/2016","05/31/2011",32201,195,23607,0,56003
17409649237,"VICTORIA COUNTRY CLUB","14 SPRING CREEK RD","VICTORIA","TX",77904,235,2,"VICTORIA COUNTRY CLUB","14 SPRING CREEK RD","VICTORIA","TX",77904,235,"Y","MB153304","12/01/1993","","12/31/2021",33973,15669,6674,0,56316
17419820075,"GENJI CORPORATION","11124 WESTHEIMER RD","HOUSTON","TX",77042,101,3,"GENJI","7964 WESTHEIMER RD","HOUSTON","TX",77063,101,"Y","MB531573","03/07/2003","11/30/2012","04/30/2011",14900,3100,7500,0,25500
17526071414,"GARIBALDI RESTAURANT CORPORATION","3383 LOMBARDY LN","DALLAS","TX",75220,57,1,"GARIBALDI RESTAURANT","3383 LOMBARDY LN","DALLAS","TX",75220,57,"Y","MB475006","07/19/2000","12/22/2008","01/31/2007",1569,0,2700,0,4269
32053018365,"I.P.A. PUB LLC","5722 ORAM ST","DALLAS","TX",75206,57,1,"THE SKELLIG","2409 N HENDERSON AVE","DALLAS","TX",75206,57,"Y","MB914907","07/22/2015","","03/31/2022",361656,7288,129035,0,497979
17528477205,"SPRING CREEK BARBEQUE #2, LTD.","2340 W INTERSTATE 20 STE 100","ARLINGTON","TX",76017,220,17,"SPRING CREEK OAK TIMBERS","5613 FM 1960 RD E","HUMBLE","TX",77346,101,"Y","MB648926","01/11/2007","01/09/2015","07/31/2008",0,0,1576,0,1576
17526178011,"DANB TEXAS, INC.","1221 S BELT LINE RD STE 500","COPPELL","TX",75019,57,5,"DAVE AND BUSTER'S","440 CROSSROADS BLVD","SAN ANTONIO","TX",78201,15,"Y","MB445626","02/02/1999","","07/31/2016",78932,1987,54198,0,135117
32043908469,"CRCM BEVERAGE LLC","6565 HILLCREST AVE STE 100","DALLAS","TX",75205,57,1,"CRCM BEVERAGE LLC","901 FORT WORTH AVE","DALLAS","TX",75208,57,"Y","RM782666","08/16/2011","","03/31/2016",45476,26361,14464,0,86301
17600807337,"PICO'S RESTAURANT, INC.","5509 VALERIE ST","HOUSTON","TX",77081,101,1,"PICO'S RESTAURANT","5941 BELLAIRE BLVD","HOUSTON","TX",77081,101,"Y","MB156781","12/01/1993","01/31/2016","03/31/2011",56465,4175,5327,0,65967
32064606471,"1818 VENTURES, LLC","2001 OVERLAND DR","LEANDER","TX",78641,227,1,"SPOTLIGHT KARAOKE BAR AND GRILL","601 E WHITESTONE BLVD STE 600","CEDAR PARK","TX",78613,246,"Y","MB105474174","11/17/2017","","09/30/2018",38176,0,17866,0,56042
12003381337,"KALEE CORPORATION","5132 69TH ST","LUBBOCK","TX",79424,152,1,"THE STING","5132 69TH ST","LUBBOCK","TX",79424,152,"Y","MB548111","11/20/2003","04/25/2014","09/30/2007",12951,179,9409,0,22539
32007336061,"JOEL DE LEON","105 LAKE RD","BRIDGEPORT","TX",76426,249,4,"DOS CHILES GRANDES CAFE","105 LAKE RD","BRIDGEPORT","TX",76426,249,"Y","RM722329","05/21/2009","","06/30/2014",8944,204,5129,0,14277
12019872501,"RAMSEY-WHITE BARS II, LLC","17327 INTERSTATE 35 N STE 204","SCHERTZ","TX",78154,94,1,"LONGSHOTZ SPORTS BAR","17327 IH 35 N # 203","SCHERTZ","TX",78154,94,"Y","MB601707","07/20/2005","","07/31/2010",46154,1079,41567,0,88800
16115044220,"SECO'S LATIN CUISINE, INC.","2536 NOTTINGHAM ST","HOUSTON","TX",77005,101,1,"SECO'S LATIN RESTAURANT","2536 NOTTINGHAM ST","HOUSTON","TX",77005,101,"Y","MB706054","10/16/2008","","07/31/2018",5333,0,0,0,5333
19433288164,"TEXAS BEVERAGE CORP.","5429 LYNDON B JOHNSON FWY STE 400","DALLAS","TX",75240,57,1,"TOUR 18","3102 FM 1960","HUMBLE","TX",77338,101,"Y","MB456541","09/10/1999","09/30/2010","01/31/2008",2706,30,6466,0,9202
32048633252,"GSM WINGS III, LLC","12660 S KIRKWOOD RD","STAFFORD","TX",77477,79,6,"BREWINGZ","13516 EAST FWY","HOUSTON","TX",77015,101,"Y","MB842365","06/05/2013","","07/31/2017",5413,0,14298,0,19711
32040265277,"DSB&G, INC.","3330 EARHART DR STE 213","CARROLLTON","TX",75006,57,1,"THE BACK NINE","4060 BELT LINE RD","ADDISON","TX",75001,57,"Y","MB738621","12/16/2009","","07/31/2023",41877,298,21935,0,64110
32054630861,"EL LEON'S EAST LLC","1910 E CESAR CHAVEZ ST","AUSTIN","TX",78702,227,1,"THE CORAL SNAKE","1910 E CESAR CHAVEZ ST","AUSTIN","TX",78702,227,"Y","MB895499","01/16/2015","","06/30/2021",34092,198,16364,0,50654
32047853604,"EL TAMAULIPECO RESTAURANT & BAR, INC.","4701 BLACK ST","WESLACO","TX",78599,108,3,"EL PATRON NIGHT CLUB","415 S INTERNATIONAL BLVD","WESLACO","TX",78596,108,"Y","MB816220","01/21/2016","07/01/2021","03/31/2016",6060,44,10600,0,16704
32070686541,"ANTHONY MENDOZA","9855 SAN LEA DR","DALLAS","TX",75228,57,1,"LA ONDA DALLAS","4234 HARRY HINES BLVD STE B","DALLAS","TX",75219,57,"Y","MB1063479","08/08/2019","","10/31/2022",7634,0,15770,0,23404
17600403418,"FRIENDS MANAGEMENT COMPANY, INCORPORATED","715 FAIRVIEW AVE","HOUSTON","TX",77006,101,1,"RIPCORD","715-17 FAIRVIEW","HOUSTON","TX",77006,101,"Y","MB506015","12/10/2001","","01/31/2010",22264,63,16512,622,39461
32067054141,"HUSH & WHISPER, LLC","2501 EARL RUDDER FWY S","COLLEGE STA","TX",77845,21,1,"HUSH & WHISPER","217 N MAIN ST","BRYAN","TX",77803,21,"Y","D 105872970","10/16/2018","","07/31/2021",0,0,0,0,0
17527407492,"J-P GOWING ON, INC.","350 CATESBY PL","HIGHLAND VLG","TX",75077,61,3,"WING STOP","2305 S HIGHWAY 121 STE 190","LEWISVILLE","TX",75067,61,"Y","RM612221","10/24/2005","","03/31/2013",0,0,1104,0,1104
17410407617,"VICTORIA POST NO. 4146, VETERANS OF FOREIGN WARS O","PO BOX 1426","VICTORIA","TX",77902,235,3,"VICTORIA POST 4146 VFW","2001 LOVA DR","VICTORIA","TX",77901,235,"Y","NE117220","12/01/1993","08/07/2015","11/30/2010",648,49,538,0,1235
17606265530,"MARINA ACQUISITION CORPORATION OF FLORIDA, INC.","1510 WEST LOOP S","HOUSTON","TX",77027,101,1,"MARINA ACQUISITION CORPORATION OF FLORIDA INC","555 BRADFORD AVE","KEMAH","TX",77565,84,"Y","MB782691","08/17/2011","10/13/2013","08/31/2012",8101,3281,2697,0,14079
32038666718,"VIG CORPORATION","11360 BELLAIRE BLVD STE 944","HOUSTON","TX",77072,101,1,"VU TRUONG MAXIM","11360 BELLAIRE BLVD STE 944","HOUSTON","TX",77072,101,"Y","MB745591","04/06/2010","04/05/2014","02/28/2014",0,0,0,0,0
32069819111,"FS FORT WORTH LLC","2858 W BERRY ST","FORT WORTH","TX",76109,220,1,"FAT SHACK","2858 W BERRY ST","FORT WORTH","TX",76109,220,"Y","MB1059293","06/28/2019","07/01/2022","01/31/2022",0,0,0,0,0
32006446002,"DOROTHY E ROLISON","1614 CYPRESS DR","IRVING","TX",75061,57,8,"DD'S CORNER","6644 MAPLE AVE","DALLAS","TX",75235,57,"Y","MB492934","05/18/2001","04/19/2011","05/31/2009",3808,0,5806,0,9614
13202867274,"CDM BREW GROUP LLC","8041 N MESA ST STE H","EL PASO","TX",79932,71,1,"BREW","8041 N MESA ST STE H","EL PASO","TX",79932,71,"Y","MB737471","11/24/2009","","10/31/2014",33867,1150,61594,0,96611
32016011168,"JOSE C JIMENEZ","12430 WOOD MANOR CIR","FARMERS BRNCH","TX",75234,57,4,"EL MIGUELENO RESTAURANTE Y BAR","1235 S JOSEY LN STE 510","CARROLLTON","TX",75006,57,"Y","RM732989","09/30/2009","05/30/2011","02/28/2011",0,0,0,0,0
12238584846,"MCCANN STREET GRILL SOCIAL CLUB, INC.","PO BOX 3527","LONGVIEW","TX",75606,92,1,"MCCANN STREET GRILL CLUB","1217 MCCANN RD","LONGVIEW","TX",75601,92,"Y","N 462659","10/01/2002","12/28/2012","07/31/2010",24483,888,19862,0,45233
32057147376,"TAVERNA LEGACY, LP","3100 MONTICELLO AVE STE 325","DALLAS","TX",75205,57,1,"TAVERNA","7400 WINDROSE AVE STE B13","PLANO","TX",75024,43,"Y","RM993356","09/07/2017","","11/30/2021",72187,78932,4781,0,155900
30006050410,"RUSK CO. MEMORIAL POST NO. 8535, VETERANS OF FOREI","318 CHEROKEE TRL","HENDERSON","TX",75652,201,1,"RUSK CO MEMORIAL POST NO 8535","1515 WHIPPOORWILL AVE","HENDERSON","TX",75652,201,"Y","NE226161","12/01/1993","08/31/2022","01/31/2013",3702,60,6173,0,9935
17430086607,"SOGC BEVERAGE COMPANY, LLC","13001 SPANISH OAKS CLUB DR","BEE CAVE","TX",78738,227,1,"SPANISH OAKS GOLF CLUB","13001 SPANISH OAKS CLUB DR","BEE CAVE","TX",78738,227,"N","MB776242","06/02/2011","","07/31/2015",9593,9874,5976,0,25443
17523178816,"JENG CHI FOODS CORPORATION","400 N GREENVILLE AVE STE 11","RICHARDSON","TX",75081,57,1,"JENG CHI FOODS CORPORATION","400 N GREENVILLE AVE STE 11","RICHARDSON","TX",75081,57,"Y","RM835945","03/28/2013","","08/31/2013",0,1678,1476,0,3154
12022917558,"NATALIE'S ENTERPRISES LP","3130 BROOKHOLLOW DR","FARMERS BRNCH","TX",75234,57,1,"CUQUITA'S RESTAURANT","13260 JOSEY LN STE 109","FARMERS BRANCH","TX",75234,57,"Y","MB604242","08/12/2005","","10/31/2021",2304,1527,2313,0,6144
32007543476,"LOVEINE G JAMES","8084 PAT BOOKER RD","LIVE OAK","TX",78233,15,1,"HALF TIME LOUNGE","8084 PAT BOOKER RD","LIVE OAK","TX",78233,15,"Y","MB482367","10/31/2000","10/30/2019","06/30/2018",2254,27,10608,0,12889
17706538760,"CHAP CLUB GROUP, L.L.C.","8307 GULF FWY","HOUSTON","TX",77017,101,1,"LEGS CABARET","8307 GULF FWY","HOUSTON","TX",77017,101,"Y","MB572067","02/09/2005","","03/31/2007",12242,6780,29761,5011,53794
32043112922,"PORTUGALLIA, L.L.C.","926 HUNTINGTON CV","HOUSTON","TX",77063,101,2,"PORTUGALLIA","12126 WESTHEIMER RD STE 98","HOUSTON","TX",77077,101,"Y","MB777387","06/17/2011","09/30/2013","04/30/2012",5469,3672,1432,0,10573
32015993663,"JOHN C HUSUM","PO BOX 1023","FREDERICKSBRG","TX",78624,86,1,"RED BARON'S","515 E HIGHWAY ST STE B","FREDERICKSBURG","TX",78624,86,"Y","MB569792","12/07/2004","","10/31/2015",16226,5,14724,0,30955
32051582131,"TDCA, LLC","8215 CROSS COUNTRY DR","HUMBLE","TX",77346,101,1,"WESTFIELD BY THE RAILROAD","21119 W HARDY RD","HOUSTON","TX",77073,101,"N","MB854462","10/15/2013","10/14/2015","10/31/2015",0,0,0,0,19108
32039685030,"WL STAR BAR, L.L.C.","600 W 6TH ST","AUSTIN","TX",78701,227,1,"STAR BAR","600 W 6TH ST","AUSTIN","TX",78701,227,"Y","MB729918","08/25/2009","","08/31/2016",55430,3185,30957,0,89572
12630564917,"NAN FUTURE LLC","6912 RAINWOOD DR","PLANO","TX",75024,61,5,"ZIZIKI'S","6765 WINNING DR STE 800","FRISCO","TX",75034,43,"Y","RM1002467","12/20/2017","07/31/2022","12/31/2019",4114,8052,1214,0,13380
17606956773,"DUKE OF THE SQUARE, INC.","305 TRAVIS ST","HOUSTON","TX",77002,101,1,"CHARBAR","305 TRAVIS ST","HOUSTON","TX",77002,101,"Y","MB500023","11/01/2001","","10/31/2020",0,0,0,0,0
32051330218,"INTERURBAN BBQ, LTD.","25 HIGHLAND PARK VLG STE 100-310","DALLAS","TX",75205,57,1,"TEN50 BBQ","1050 N CENTRAL EXPY","RICHARDSON","TX",75080,57,"Y","RM872367","05/16/2014","","06/30/2018",6716,1334,21372,0,29422
32017766141,"TFM 2000, L.L.C.","4232 MEADOWDALE LN","DALLAS","TX",75229,57,1,"VILLAGE BURGER BAR","3699 MCKINNEY AVE STE 325","DALLAS","TX",75204,57,"Y","MB624404","04/06/2006","07/14/2017","03/31/2010",21614,4517,12090,0,38221
32078823112,"JP FIFTY TWO LLC","2400 S INTERSTATE 35 STE 160","ROUND ROCK","TX",78681,246,1,"52 SOCIAL","2400 S I 35 STE 160","ROUND ROCK","TX",78681,246,"Y","MB200043316","12/09/2021","","03/31/2022",0,1958,14128,0,16086
12014240753,"RIVERO RESTAURANTS, INC.","PO BOX 62625","SAN ANGELO","TX",76906,226,1,"TWIN  MOUNTAIN STEAK HOUSE","6534 US HIGHWAY 67 S","SAN ANGELO","TX",76904,226,"N","MB571629","01/25/2005","","01/31/2015",3874,887,3983,0,8744
32054157626,"2911 MAIN, LTD.","8069 EMERALD ROCK DR","DALLAS","TX",75228,57,1,"NINES BAR","2911 MAIN ST","DALLAS","TX",75226,57,"Y","MB878484","07/18/2014","","12/31/2014",18274,0,5898,0,24172
32051881582,"MAC & CO. ENDEAVORS LLC","3008 BOYCE CIR S","DONNA","TX",78537,108,1,"MAC-O-RITA GRILL","741 MAIN ST","ALAMO","TX",78516,108,"Y","MB868140","04/01/2014","05/31/2018","01/31/2017",0,0,0,0,0
17706202169,"J.R.'S STEAKHOUSE, L.L.C.","2606 GATEWAY CT","EULESS","TX",76039,220,1,"JR'S GRILL","5400 STATE HIGHWAY 121","COLLEYVILLE","TX",76034,220,"Y","MB567307","10/20/2004","04/30/2019","05/31/2012",18779,47140,2778,0,68697
17426147363,"SB HOSPITALITY, LLC","1707 MARKET PL STE 200 C/O LICENSING","IRVING","TX",75063,57,33,"CHUCK E CHEESE'S #081","3903 W AIRPORT FWY","IRVING","TX",75062,57,"Y","MB660926","05/25/2007","","02/28/2021",0,45,434,0,479
17605899040,"BAYOU CITY, INC.","8684 LOUETTA RD","SPRING","TX",77379,101,1,"BAYOU A DRINK","8684 LOUETTA RD","SPRING","TX",77379,101,"N","MB729432","08/19/2009","02/28/2012","09/30/2009",0,0,0,0,0
32040950571,"DAVID SEILHAMER","600 LIVE OAK DR","KILLEEN","TX",76541,14,1,"MI PATRIA","538 E VETERANS MEMORIAL BLVD STE B","HARKER HEIGHTS","TX",76548,14,"Y","MB743351","03/05/2010","08/15/2011","06/30/2011",6053,359,4238,0,10650
